,dataset_year,wav_path,hive_id,recording_start_dt,chunk_idx,chunk_start_s,chunk_end_s,chunk_start_dt,chunk_end_dt,inspection_date,frames_of_bees,hive_state,queen_present,varroa_high,days_since_inspection
1016,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/19-08-2022_22h45_HIVE-6.wav,6,2022-08-19 22:45:00,1,5.0,15.0,2022-08-19 22:45:05+00:00,2022-08-19 22:45:15,2022-08-04 12:54:07.298692+00:00,,,True,,15.410390061435184
1017,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/19-08-2022_22h45_HIVE-6.wav,6,2022-08-19 22:45:00,2,10.0,20.0,2022-08-19 22:45:10+00:00,2022-08-19 22:45:20,2022-08-04 12:54:07.298692+00:00,,,True,,15.410447931805555
1018,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/19-08-2022_22h45_HIVE-6.wav,6,2022-08-19 22:45:00,3,15.0,25.0,2022-08-19 22:45:15+00:00,2022-08-19 22:45:25,2022-08-04 12:54:07.298692+00:00,,,True,,15.410505802175924
1019,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/19-08-2022_22h45_HIVE-6.wav,6,2022-08-19 22:45:00,4,20.0,30.0,2022-08-19 22:45:20+00:00,2022-08-19 22:45:30,2022-08-04 12:54:07.298692+00:00,,,True,,15.410563672546296
1020,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/20-08-2022_14h00_HIVE-3631.wav,3631,2022-08-20 14:00:00,0,0.0,10.0,2022-08-20 14:00:00+00:00,2022-08-20 14:00:10,2022-08-19 19:13:03.495909+00:00,20.0,strong,True,,0.7825984269791666
1021,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/20-08-2022_14h00_HIVE-3631.wav,3631,2022-08-20 14:00:00,1,5.0,15.0,2022-08-20 14:00:05+00:00,2022-08-20 14:00:15,2022-08-19 19:13:03.495909+00:00,20.0,strong,True,,0.782656297349537
1022,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/20-08-2022_14h00_HIVE-3631.wav,3631,2022-08-20 14:00:00,2,10.0,20.0,2022-08-20 14:00:10+00:00,2022-08-20 14:00:20,2022-08-19 19:13:03.495909+00:00,20.0,strong,True,,0.7827141677199073
1023,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/20-08-2022_14h00_HIVE-3631.wav,3631,2022-08-20 14:00:00,3,15.0,25.0,2022-08-20 14:00:15+00:00,2022-08-20 14:00:25,2022-08-19 19:13:03.495909+00:00,20.0,strong,True,,0.7827720380902777
1024,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/20-08-2022_14h00_HIVE-3631.wav,3631,2022-08-20 14:00:00,4,20.0,30.0,2022-08-20 14:00:20+00:00,2022-08-20 14:00:30,2022-08-19 19:13:03.495909+00:00,20.0,strong,True,,0.782829908460648
1025,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/22-08-2022_12h45_HIVE-3690.wav,3690,2022-08-22 12:45:00,0,0.0,10.0,2022-08-22 12:45:00+00:00,2022-08-22 12:45:10,2022-08-19 18:57:29.809983+00:00,18.0,medium,True,,2.7413216437152776
1026,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/22-08-2022_12h45_HIVE-3690.wav,3690,2022-08-22 12:45:00,1,5.0,15.0,2022-08-22 12:45:05+00:00,2022-08-22 12:45:15,2022-08-19 18:57:29.809983+00:00,18.0,medium,True,,2.741379514085648
1027,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/22-08-2022_12h45_HIVE-3690.wav,3690,2022-08-22 12:45:00,2,10.0,20.0,2022-08-22 12:45:10+00:00,2022-08-22 12:45:20,2022-08-19 18:57:29.809983+00:00,18.0,medium,True,,2.7414373844560185
1028,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/22-08-2022_12h45_HIVE-3690.wav,3690,2022-08-22 12:45:00,3,15.0,25.0,2022-08-22 12:45:15+00:00,2022-08-22 12:45:25,2022-08-19 18:57:29.809983+00:00,18.0,medium,True,,2.741495254826389
1029,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/22-08-2022_12h45_HIVE-3690.wav,3690,2022-08-22 12:45:00,4,20.0,30.0,2022-08-22 12:45:20+00:00,2022-08-22 12:45:30,2022-08-19 18:57:29.809983+00:00,18.0,medium,True,,2.7415531251967593
1030,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/23-08-2022_07h00_HIVE-3628.wav,3628,2022-08-23 07:00:00,0,0.0,10.0,2022-08-23 07:00:00+00:00,2022-08-23 07:00:10,2022-08-19 18:30:02.214450+00:00,18.0,medium,True,,3.5208077031249996
1031,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/23-08-2022_07h00_HIVE-3628.wav,3628,2022-08-23 07:00:00,1,5.0,15.0,2022-08-23 07:00:05+00:00,2022-08-23 07:00:15,2022-08-19 18:30:02.214450+00:00,18.0,medium,True,,3.52086557349537
1032,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/23-08-2022_07h00_HIVE-3628.wav,3628,2022-08-23 07:00:00,2,10.0,20.0,2022-08-23 07:00:10+00:00,2022-08-23 07:00:20,2022-08-19 18:30:02.214450+00:00,18.0,medium,True,,3.5209234438657404
1033,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/23-08-2022_07h00_HIVE-3628.wav,3628,2022-08-23 07:00:00,3,15.0,25.0,2022-08-23 07:00:15+00:00,2022-08-23 07:00:25,2022-08-19 18:30:02.214450+00:00,18.0,medium,True,,3.520981314236111
1034,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/23-08-2022_07h00_HIVE-3628.wav,3628,2022-08-23 07:00:00,4,20.0,30.0,2022-08-23 07:00:20+00:00,2022-08-23 07:00:30,2022-08-19 18:30:02.214450+00:00,18.0,medium,True,,3.5210391846064812
1035,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/24-08-2022_00h15_HIVE-6.wav,6,2022-08-24 00:15:00,0,0.0,10.0,2022-08-24 00:15:00+00:00,2022-08-24 00:15:10,2022-08-04 12:54:07.298692+00:00,,,True,,19.472832191064814
1036,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/24-08-2022_00h15_HIVE-6.wav,6,2022-08-24 00:15:00,1,5.0,15.0,2022-08-24 00:15:05+00:00,2022-08-24 00:15:15,2022-08-04 12:54:07.298692+00:00,,,True,,19.472890061435184
1037,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/24-08-2022_00h15_HIVE-6.wav,6,2022-08-24 00:15:00,2,10.0,20.0,2022-08-24 00:15:10+00:00,2022-08-24 00:15:20,2022-08-04 12:54:07.298692+00:00,,,True,,19.472947931805553
1038,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/24-08-2022_00h15_HIVE-6.wav,6,2022-08-24 00:15:00,3,15.0,25.0,2022-08-24 00:15:15+00:00,2022-08-24 00:15:25,2022-08-04 12:54:07.298692+00:00,,,True,,19.473005802175926
1039,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/24-08-2022_00h15_HIVE-6.wav,6,2022-08-24 00:15:00,4,20.0,30.0,2022-08-24 00:15:20+00:00,2022-08-24 00:15:30,2022-08-04 12:54:07.298692+00:00,,,True,,19.473063672546296
1040,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/25-08-2022_16h15_HIVE-3691.wav,3691,2022-08-25 16:15:00,0,0.0,10.0,2022-08-25 16:15:00+00:00,2022-08-25 16:15:10,2022-08-24 20:53:05.475343+00:00,,,True,True,0.8068810724189815
1041,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/25-08-2022_16h15_HIVE-3691.wav,3691,2022-08-25 16:15:00,1,5.0,15.0,2022-08-25 16:15:05+00:00,2022-08-25 16:15:15,2022-08-24 20:53:05.475343+00:00,,,True,True,0.8069389427893519
1042,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/25-08-2022_16h15_HIVE-3691.wav,3691,2022-08-25 16:15:00,2,10.0,20.0,2022-08-25 16:15:10+00:00,2022-08-25 16:15:20,2022-08-24 20:53:05.475343+00:00,,,True,True,0.8069968131597223
1043,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/25-08-2022_16h15_HIVE-3691.wav,3691,2022-08-25 16:15:00,3,15.0,25.0,2022-08-25 16:15:15+00:00,2022-08-25 16:15:25,2022-08-24 20:53:05.475343+00:00,,,True,True,0.8070546835300926
1044,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/25-08-2022_16h15_HIVE-3691.wav,3691,2022-08-25 16:15:00,4,20.0,30.0,2022-08-25 16:15:20+00:00,2022-08-25 16:15:30,2022-08-24 20:53:05.475343+00:00,,,True,True,0.807112553900463
1045,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/26-08-2022_00h00_HIVE-3693.wav,3693,2022-08-26 00:00:00,0,0.0,10.0,2022-08-26 00:00:00+00:00,2022-08-26 00:00:10,2022-08-24 21:36:54.773609+00:00,,,True,False,1.0993660461921297
1046,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/26-08-2022_00h00_HIVE-3693.wav,3693,2022-08-26 00:00:00,1,5.0,15.0,2022-08-26 00:00:05+00:00,2022-08-26 00:00:15,2022-08-24 21:36:54.773609+00:00,,,True,False,1.0994239165625
1047,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/26-08-2022_00h00_HIVE-3693.wav,3693,2022-08-26 00:00:00,2,10.0,20.0,2022-08-26 00:00:10+00:00,2022-08-26 00:00:20,2022-08-24 21:36:54.773609+00:00,,,True,False,1.0994817869328704
1048,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/26-08-2022_00h00_HIVE-3693.wav,3693,2022-08-26 00:00:00,3,15.0,25.0,2022-08-26 00:00:15+00:00,2022-08-26 00:00:25,2022-08-24 21:36:54.773609+00:00,,,True,False,1.0995396573032408
1049,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/26-08-2022_00h00_HIVE-3693.wav,3693,2022-08-26 00:00:00,4,20.0,30.0,2022-08-26 00:00:20+00:00,2022-08-26 00:00:30,2022-08-24 21:36:54.773609+00:00,,,True,False,1.0995975276736112
1050,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/26-08-2022_19h45_HIVE-3690.wav,3690,2022-08-26 19:45:00,0,0.0,10.0,2022-08-26 19:45:00+00:00,2022-08-26 19:45:10,2022-08-24 21:37:12.701188+00:00,,,True,,1.9220752177314815
1051,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/26-08-2022_19h45_HIVE-3690.wav,3690,2022-08-26 19:45:00,1,5.0,15.0,2022-08-26 19:45:05+00:00,2022-08-26 19:45:15,2022-08-24 21:37:12.701188+00:00,,,True,,1.9221330881018517
1052,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/26-08-2022_19h45_HIVE-3690.wav,3690,2022-08-26 19:45:00,2,10.0,20.0,2022-08-26 19:45:10+00:00,2022-08-26 19:45:20,2022-08-24 21:37:12.701188+00:00,,,True,,1.922190958472222
1053,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/26-08-2022_19h45_HIVE-3690.wav,3690,2022-08-26 19:45:00,3,15.0,25.0,2022-08-26 19:45:15+00:00,2022-08-26 19:45:25,2022-08-24 21:37:12.701188+00:00,,,True,,1.9222488288425925
1054,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/26-08-2022_19h45_HIVE-3690.wav,3690,2022-08-26 19:45:00,4,20.0,30.0,2022-08-26 19:45:20+00:00,2022-08-26 19:45:30,2022-08-24 21:37:12.701188+00:00,,,True,,1.922306699212963
1055,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/26-08-2022_22h30_HIVE-3693.wav,3693,2022-08-26 22:30:00,0,0.0,10.0,2022-08-26 22:30:00+00:00,2022-08-26 22:30:10,2022-08-24 21:36:54.773609+00:00,,,True,False,2.0368660461921295
1056,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/26-08-2022_22h30_HIVE-3693.wav,3693,2022-08-26 22:30:00,1,5.0,15.0,2022-08-26 22:30:05+00:00,2022-08-26 22:30:15,2022-08-24 21:36:54.773609+00:00,,,True,False,2.0369239165625
1057,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/26-08-2022_22h30_HIVE-3693.wav,3693,2022-08-26 22:30:00,2,10.0,20.0,2022-08-26 22:30:10+00:00,2022-08-26 22:30:20,2022-08-24 21:36:54.773609+00:00,,,True,False,2.0369817869328704
1058,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/26-08-2022_22h30_HIVE-3693.wav,3693,2022-08-26 22:30:00,3,15.0,25.0,2022-08-26 22:30:15+00:00,2022-08-26 22:30:25,2022-08-24 21:36:54.773609+00:00,,,True,False,2.0370396573032408
1059,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/26-08-2022_22h30_HIVE-3693.wav,3693,2022-08-26 22:30:00,4,20.0,30.0,2022-08-26 22:30:20+00:00,2022-08-26 22:30:30,2022-08-24 21:36:54.773609+00:00,,,True,False,2.037097527673611
1060,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/27-08-2022_16h00_HIVE-3693.wav,3693,2022-08-27 16:00:00,0,0.0,10.0,2022-08-27 16:00:00+00:00,2022-08-27 16:00:10,2022-08-24 21:36:54.773609+00:00,,,True,False,2.7660327128587965
1061,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/27-08-2022_16h00_HIVE-3693.wav,3693,2022-08-27 16:00:00,1,5.0,15.0,2022-08-27 16:00:05+00:00,2022-08-27 16:00:15,2022-08-24 21:36:54.773609+00:00,,,True,False,2.766090583229167
1062,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/27-08-2022_16h00_HIVE-3693.wav,3693,2022-08-27 16:00:00,2,10.0,20.0,2022-08-27 16:00:10+00:00,2022-08-27 16:00:20,2022-08-24 21:36:54.773609+00:00,,,True,False,2.766148453599537
1063,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/27-08-2022_16h00_HIVE-3693.wav,3693,2022-08-27 16:00:00,3,15.0,25.0,2022-08-27 16:00:15+00:00,2022-08-27 16:00:25,2022-08-24 21:36:54.773609+00:00,,,True,False,2.7662063239699073
1064,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/27-08-2022_16h00_HIVE-3693.wav,3693,2022-08-27 16:00:00,4,20.0,30.0,2022-08-27 16:00:20+00:00,2022-08-27 16:00:30,2022-08-24 21:36:54.773609+00:00,,,True,False,2.7662641943402777
1065,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/28-08-2022_07h45_HIVE-6.wav,6,2022-08-28 07:45:00,0,0.0,10.0,2022-08-28 07:45:00+00:00,2022-08-28 07:45:10,2022-08-24 21:37:30.271507+00:00,,,True,,3.42187185755787
1066,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/28-08-2022_07h45_HIVE-6.wav,6,2022-08-28 07:45:00,1,5.0,15.0,2022-08-28 07:45:05+00:00,2022-08-28 07:45:15,2022-08-24 21:37:30.271507+00:00,,,True,,3.4219297279282404
1067,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/28-08-2022_07h45_HIVE-6.wav,6,2022-08-28 07:45:00,2,10.0,20.0,2022-08-28 07:45:10+00:00,2022-08-28 07:45:20,2022-08-24 21:37:30.271507+00:00,,,True,,3.4219875982986108
1068,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/28-08-2022_07h45_HIVE-6.wav,6,2022-08-28 07:45:00,3,15.0,25.0,2022-08-28 07:45:15+00:00,2022-08-28 07:45:25,2022-08-24 21:37:30.271507+00:00,,,True,,3.422045468668981
1069,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/28-08-2022_07h45_HIVE-6.wav,6,2022-08-28 07:45:00,4,20.0,30.0,2022-08-28 07:45:20+00:00,2022-08-28 07:45:30,2022-08-24 21:37:30.271507+00:00,,,True,,3.4221033390393516
1070,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/29-08-2022_00h15_HIVE-6.wav,6,2022-08-29 00:15:00,0,0.0,10.0,2022-08-29 00:15:00+00:00,2022-08-29 00:15:10,2022-08-24 21:37:30.271507+00:00,,,True,,4.10937185755787
1071,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/29-08-2022_00h15_HIVE-6.wav,6,2022-08-29 00:15:00,1,5.0,15.0,2022-08-29 00:15:05+00:00,2022-08-29 00:15:15,2022-08-24 21:37:30.271507+00:00,,,True,,4.109429727928241
1072,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/29-08-2022_00h15_HIVE-6.wav,6,2022-08-29 00:15:00,2,10.0,20.0,2022-08-29 00:15:10+00:00,2022-08-29 00:15:20,2022-08-24 21:37:30.271507+00:00,,,True,,4.109487598298611
1073,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/29-08-2022_00h15_HIVE-6.wav,6,2022-08-29 00:15:00,3,15.0,25.0,2022-08-29 00:15:15+00:00,2022-08-29 00:15:25,2022-08-24 21:37:30.271507+00:00,,,True,,4.109545468668981
1074,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/29-08-2022_00h15_HIVE-6.wav,6,2022-08-29 00:15:00,4,20.0,30.0,2022-08-29 00:15:20+00:00,2022-08-29 00:15:30,2022-08-24 21:37:30.271507+00:00,,,True,,4.109603339039351
1075,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/29-08-2022_04h30_HIVE-3631.wav,3631,2022-08-29 04:30:00,0,0.0,10.0,2022-08-29 04:30:00+00:00,2022-08-29 04:30:10,2022-08-24 22:03:45.727027+00:00,,,True,,4.268220752002315
1076,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/29-08-2022_04h30_HIVE-3631.wav,3631,2022-08-29 04:30:00,1,5.0,15.0,2022-08-29 04:30:05+00:00,2022-08-29 04:30:15,2022-08-24 22:03:45.727027+00:00,,,True,,4.268278622372685
1077,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/29-08-2022_04h30_HIVE-3631.wav,3631,2022-08-29 04:30:00,2,10.0,20.0,2022-08-29 04:30:10+00:00,2022-08-29 04:30:20,2022-08-24 22:03:45.727027+00:00,,,True,,4.268336492743056
1078,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/29-08-2022_04h30_HIVE-3631.wav,3631,2022-08-29 04:30:00,3,15.0,25.0,2022-08-29 04:30:15+00:00,2022-08-29 04:30:25,2022-08-24 22:03:45.727027+00:00,,,True,,4.268394363113426
1079,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/29-08-2022_04h30_HIVE-3631.wav,3631,2022-08-29 04:30:00,4,20.0,30.0,2022-08-29 04:30:20+00:00,2022-08-29 04:30:30,2022-08-24 22:03:45.727027+00:00,,,True,,4.268452233483797
1080,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/29-08-2022_07h15_HIVE-3628.wav,3628,2022-08-29 07:15:00,0,0.0,10.0,2022-08-29 07:15:00+00:00,2022-08-29 07:15:10,2022-08-24 21:11:39.506501+00:00,,,True,True,4.418987193275463
1081,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/29-08-2022_07h15_HIVE-3628.wav,3628,2022-08-29 07:15:00,1,5.0,15.0,2022-08-29 07:15:05+00:00,2022-08-29 07:15:15,2022-08-24 21:11:39.506501+00:00,,,True,True,4.419045063645833
1082,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/29-08-2022_07h15_HIVE-3628.wav,3628,2022-08-29 07:15:00,2,10.0,20.0,2022-08-29 07:15:10+00:00,2022-08-29 07:15:20,2022-08-24 21:11:39.506501+00:00,,,True,True,4.419102934016204
1083,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/29-08-2022_07h15_HIVE-3628.wav,3628,2022-08-29 07:15:00,3,15.0,25.0,2022-08-29 07:15:15+00:00,2022-08-29 07:15:25,2022-08-24 21:11:39.506501+00:00,,,True,True,4.419160804386574
1084,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/29-08-2022_07h15_HIVE-3628.wav,3628,2022-08-29 07:15:00,4,20.0,30.0,2022-08-29 07:15:20+00:00,2022-08-29 07:15:30,2022-08-24 21:11:39.506501+00:00,,,True,True,4.419218674756944
1085,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/29-08-2022_12h45_HIVE-3628.wav,3628,2022-08-29 12:45:00,0,0.0,10.0,2022-08-29 12:45:00+00:00,2022-08-29 12:45:10,2022-08-24 21:11:39.506501+00:00,,,True,True,4.64815385994213
1086,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/29-08-2022_12h45_HIVE-3628.wav,3628,2022-08-29 12:45:00,1,5.0,15.0,2022-08-29 12:45:05+00:00,2022-08-29 12:45:15,2022-08-24 21:11:39.506501+00:00,,,True,True,4.6482117303125
1087,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/29-08-2022_12h45_HIVE-3628.wav,3628,2022-08-29 12:45:00,2,10.0,20.0,2022-08-29 12:45:10+00:00,2022-08-29 12:45:20,2022-08-24 21:11:39.506501+00:00,,,True,True,4.64826960068287
1088,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/29-08-2022_12h45_HIVE-3628.wav,3628,2022-08-29 12:45:00,3,15.0,25.0,2022-08-29 12:45:15+00:00,2022-08-29 12:45:25,2022-08-24 21:11:39.506501+00:00,,,True,True,4.64832747105324
1089,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/29-08-2022_12h45_HIVE-3628.wav,3628,2022-08-29 12:45:00,4,20.0,30.0,2022-08-29 12:45:20+00:00,2022-08-29 12:45:30,2022-08-24 21:11:39.506501+00:00,,,True,True,4.6483853414236105
1090,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/31-08-2022_04h00_HIVE-3691.wav,3691,2022-08-31 04:00:00,0,0.0,10.0,2022-08-31 04:00:00+00:00,2022-08-31 04:00:10,2022-08-24 20:53:05.475343+00:00,,,True,True,6.296464405752315
1091,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/31-08-2022_04h00_HIVE-3691.wav,3691,2022-08-31 04:00:00,1,5.0,15.0,2022-08-31 04:00:05+00:00,2022-08-31 04:00:15,2022-08-24 20:53:05.475343+00:00,,,True,True,6.296522276122685
1092,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/31-08-2022_04h00_HIVE-3691.wav,3691,2022-08-31 04:00:00,2,10.0,20.0,2022-08-31 04:00:10+00:00,2022-08-31 04:00:20,2022-08-24 20:53:05.475343+00:00,,,True,True,6.2965801464930555
1093,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/31-08-2022_04h00_HIVE-3691.wav,3691,2022-08-31 04:00:00,3,15.0,25.0,2022-08-31 04:00:15+00:00,2022-08-31 04:00:25,2022-08-24 20:53:05.475343+00:00,,,True,True,6.296638016863426
1094,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/31-08-2022_04h00_HIVE-3691.wav,3691,2022-08-31 04:00:00,4,20.0,30.0,2022-08-31 04:00:20+00:00,2022-08-31 04:00:30,2022-08-24 20:53:05.475343+00:00,,,True,True,6.296695887233796
1095,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/31-08-2022_16h45_HIVE-6.wav,6,2022-08-31 16:45:00,0,0.0,10.0,2022-08-31 16:45:00+00:00,2022-08-31 16:45:10,2022-08-24 21:37:30.271507+00:00,,,True,,6.79687185755787
1096,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/31-08-2022_16h45_HIVE-6.wav,6,2022-08-31 16:45:00,1,5.0,15.0,2022-08-31 16:45:05+00:00,2022-08-31 16:45:15,2022-08-24 21:37:30.271507+00:00,,,True,,6.796929727928241
1097,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/31-08-2022_16h45_HIVE-6.wav,6,2022-08-31 16:45:00,2,10.0,20.0,2022-08-31 16:45:10+00:00,2022-08-31 16:45:20,2022-08-24 21:37:30.271507+00:00,,,True,,6.796987598298611
1098,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/31-08-2022_16h45_HIVE-6.wav,6,2022-08-31 16:45:00,3,15.0,25.0,2022-08-31 16:45:15+00:00,2022-08-31 16:45:25,2022-08-24 21:37:30.271507+00:00,,,True,,6.797045468668982
1099,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/31-08-2022_16h45_HIVE-6.wav,6,2022-08-31 16:45:00,4,20.0,30.0,2022-08-31 16:45:20+00:00,2022-08-31 16:45:30,2022-08-24 21:37:30.271507+00:00,,,True,,6.797103339039352
1100,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/01-09-2022_21h30_HIVE-6.wav,6,2022-09-01 21:30:00,0,0.0,10.0,2022-09-01 21:30:00+00:00,2022-09-01 21:30:10,2022-08-24 21:37:30.271507+00:00,,,True,,7.994788524224537
1101,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/01-09-2022_21h30_HIVE-6.wav,6,2022-09-01 21:30:00,1,5.0,15.0,2022-09-01 21:30:05+00:00,2022-09-01 21:30:15,2022-08-24 21:37:30.271507+00:00,,,True,,7.994846394594908
1102,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/01-09-2022_21h30_HIVE-6.wav,6,2022-09-01 21:30:00,2,10.0,20.0,2022-09-01 21:30:10+00:00,2022-09-01 21:30:20,2022-08-24 21:37:30.271507+00:00,,,True,,7.994904264965278
1103,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/01-09-2022_21h30_HIVE-6.wav,6,2022-09-01 21:30:00,3,15.0,25.0,2022-09-01 21:30:15+00:00,2022-09-01 21:30:25,2022-08-24 21:37:30.271507+00:00,,,True,,7.994962135335649
1104,2022,/home/ryan/Documents/hms-inference/data/UrBAN/data/audio/beehives_2022/01-09-2022_21h30_HIVE-6.wav,6,2022-09-01 21:30:00,4,20.0,30.0,2022-09-01 21:30:20+00:00,2022-09-01 21:30:30,2022-08-24 21:37:30.271507+00:00,,,True,,7.995020005706019
